query_position,candidate_count__greedy,oracle_target_recall__greedy,reranked_canonical_smiles__greedy,reranked_exact_target_identity__greedy,reranked_morgan_similarity_to_target__greedy,reranked_target_scaffold_recovery__greedy,reranked_latent_cosine_to_supplied_condition__greedy,reranked_latent_relative_l2_to_supplied_condition__greedy,candidate_count__k50,oracle_target_recall__k50,reranked_canonical_smiles__k50,reranked_exact_target_identity__k50,reranked_morgan_similarity_to_target__k50,reranked_target_scaffold_recovery__k50,reranked_latent_cosine_to_supplied_condition__k50,reranked_latent_relative_l2_to_supplied_condition__k50,target_index,target_smiles,target_hash,case
5422,1,0.0,O=C(O)Nc1cccc(Nc2nc(Cl)cc(S(=O)(=O)Nc3cccc(Cl)c3)n2)c1,0.0,0.4920635,0.0,0.99144536,0.13215142,43,0.0,O=C(O)Nc1cccc(Nc2cccc(S(=O)(=O)Nc3cnc(Cl)nc3Cl)c2)c1,0.0,0.72727275,0.0,0.997209,0.07482202,209,O=C(O)Nc1cccc(NS(=O)(=O)c2cccc(Nc3nc(Cl)ncc3Cl)c2)c1,83f325bafc1d7f161c097f2f130fe2af8ccfbd363aa679e0c61d34acaa099bbe,still_missed_at_k50
8269,1,0.0,O=C(O)CC1CNNC1CC1CN(CCOc2ccc(F)cc2)CN1,0.0,0.5072464,0.0,0.96272147,0.28170946,49,0.0,O=C(O)CC1CNNC1C1CN(CCCOc2ccc(F)cc2)CN1,0.0,0.609375,0.0,0.98338115,0.1878129,44249,O=C(O)CC1CN(CCCOc2ccc(F)cc2)CC1C1CNNN1,dfde8c23eec0f178f34f2e171821b563357b17ba93d3d9ce75568235b53bc929,still_missed_at_k50
9499,0,0.0,,0.0,0.0,0.0,,,32,0.0,CC1CC2(CC(c3cc(F)c(Cl)s3)N1)OCC(O)c1ncn(Cc3cc(F)cnn3)c12,0.0,0.44210526,0.0,0.98545134,0.17001256,14264,CC1CC2(CC(c3cn(Cc4ncc(F)cc4F)nn3)N1)OCC(O)c1cc(Cl)sc12,f8cfca5b952c4dc5bb462e9502972184d4619176cdde28af54c7d7534db8c144,still_missed_at_k50
2824,1,0.0,C=CCOC(=O)NC1SC2C(OC(C)=O)C=CN2C1=O,0.0,0.33802816,0.0,0.9625289,0.30744606,50,0.0,C=CCOC(=O)C1=CN2C(=O)C(C(C)OC(=O)NC)SC12,0.0,0.53968257,0.0,0.9958325,0.09255638,36470,C=CCOC(=O)C1=CSC2C(C(C)OC(=O)NC)C(=O)N12,7b342e8d653f7f1e4faf40d0fee0c8d294c34554b10b589b9a12a19c1ee5b58f,still_missed_at_k50
8799,1,0.0,COc1ccc(CNCC(F)(F)F)cc1CNC(=O)c1ccc(Cl)c2ccccc12,0.0,0.38157895,0.0,0.9231528,0.39225304,50,0.0,COc1cc(CNCC(F)(F)F)ccc1CNNC(=O)c1ccc(Cl)c2ccccc12,0.0,0.40789473,0.0,0.9768804,0.21481064,49306,CN(Cc1ccc(CNCC(F)(F)F)c2ccccc12)NC(=O)c1ccc(O)c(Cl)c1,04f0a0b4861aa6380cd354786b301dd7448aba10dedb5b858468b16a91e6084b,still_missed_at_k50
2422,0,0.0,,0.0,0.0,0.0,,,49,0.0,Cc1cc(NC(=O)NC2CCC(c3cccc(CN(CCO)CCO)c3)c3cccc(OC(C)(C)C)c32)cc2nncn12,0.0,0.42990655,0.0,0.98434633,0.1790805,36485,Cc1nnc2ccc(OC3CCC(NC(=O)Nc4cc(CN(CCO)CCO)cc(C(C)(C)C)c4)c4ccccc43)cn12,06764a91ece5a3c8f74a63bc2b3271fc4732b90887e59d83ad29d15cd2109448,still_missed_at_k50
753,0,0.0,,0.0,0.0,0.0,,,18,0.0,O=c1c2cc3ccccc3cc2nc2n1Cc1ccccc1-2,0.0,0.64285713,0.0,0.9982749,0.062218037,1355,O=c1nc2n(c3cc4ccccc4cc13)Cc1ccccc1-2,f019f490fe3fb3c6c852c1bf701e9753852205e302132cbbe8c38f129b730ca8,still_missed_at_k50
9116,1,0.0,CC(C)c1ccc(C(O)(c2ccc(-c3noc(C4(C(F)F)CN(C)C4)n3)cc2)C(C)C)cn1,0.0,0.36585367,0.0,0.9783986,0.20956305,50,0.0,CC(C)c1ccc(C(O)(c2cncc(-c3noc(C4(C)CN(C)C4)n3)c2)C(C)(F)F)cc1,0.0,0.62857145,0.0,0.99204326,0.12905426,2154,CC(C)c1ccc(C(O)(c2cncc(-c3noc(C(C)(F)F)n3)c2)C2(C)CN(C)C2)cc1,99275c05ab3a6372def4f3f70c4c74d8df60ba735ffe61b5bf1494171191721d,still_missed_at_k50
6535,1,0.0,COc1ccc2c(c1)-c1ccccc1C2Oc1c(OC)cccc1C(OC)C(N)=O,0.0,0.45714286,0.0,0.98087704,0.1981836,44,0.0,COc1cccc(C(OC)c2ccc3c(c2)C(C(N)=O)Oc2cccc(OC)c2-3)c1,0.0,0.6,0.0,0.9976966,0.068010956,35817,COc1cccc(C2Oc3cccc(OC)c3-c3ccc(C(OC)C(N)=O)cc32)c1,652e123d2a8262dd10569f5f173b89cded51c3a819ce02875328b811718fe298,still_missed_at_k50
966,1,0.0,O=C(Nc1ccnc(-c2ccccc2)n1)c1csc(-n2cccn2)c1,0.0,0.3970588,0.0,0.9928513,0.11984531,50,0.0,O=C(Nc1cc(-c2ccccc2)ns1)c1cccc(-n2cccn2)n1,0.0,0.64912283,0.0,0.99612916,0.088071,2886,O=C(Nc1csnc1-c1ccccc1)c1cccc(-n2cccn2)n1,5999c91a6beaec486313572975c35491c16175fbb5742c9baa05c4f31fb845ed,still_missed_at_k50
8196,1,0.0,O=[N+]([O-])OC(O[N+](=O)[O-])OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)n1cc(Cl)cn1,0.0,0.2837838,0.0,0.9818492,0.20672998,47,0.0,O=[N+]([O-])OC(O[N+](=O)[O-])OC(Cn1ccnc1)(c1ccc(Cl)cc1)c1ccc(Cl)cc1Cl,0.0,0.4861111,0.0,0.99459064,0.108839914,7268,O=[N+]([O-])OC(n1ccnc1)C(OCc1ccc(Cl)cc1)(O[N+](=O)[O-])c1ccc(Cl)cc1Cl,bbc6f346e4323a6d971b9d373a47df3e18cba17429f9966ce3b738030c48930c,still_missed_at_k50
7029,1,0.0,CN1Cc2ccc(O)cc2-c2ccc(O)c(c2)CC(C(=O)NC(O)CCN)NC(=O)C(CCN)C(O)C1=O,0.0,0.375,0.0,0.98860985,0.16231108,50,0.0,CN1Cc2ccc(O)cc2-c2ccc(O)c(c2)CC(C(=O)NCCN)NC(=O)C(N)C(O)C(CCO)C1=O,0.0,0.41489363,0.0,0.9906455,0.13948874,14944,CN1C(=O)C(CC(O)CN)NC(=O)C(N)Cc2cc(ccc2O)-c2ccc(O)c(c2)CC1C(=O)NCCN,9eed5dfe99cbc9f4a7343f7782f98dcaa9f18532c07a7425a26193a20a348eb3,still_missed_at_k50
1166,1,0.0,Cc1cc(C(N)=S)cc(N2c3ccccc3NC(=N)c3sccc32)n1,0.0,0.49275362,0.0,0.9958014,0.09398545,46,0.0,Cc1cc(C(N)=S)cc(N2c3ccccc3NC(=N)c3ccsc32)n1,0.0,0.57575756,1.0,0.99656695,0.083888434,27586,Cc1cc2c(s1)N(c1cc(C(N)=S)ccn1)c1ccccc1NC2=N,91900a4e6e6d66ba83982895e71e9a1d6c77f96a708f8d81684f290fdd3a5d19,still_missed_at_k50
7010,0,0.0,,0.0,0.0,0.0,,,26,0.0,CNCC1=C(c2csc3c(=O)[nH]c4c(C)c(OC)ccc4c23)C=CC(F)C1,0.0,0.3068182,0.0,0.9887779,0.14950949,9158,CNC(F)C1=CC=C(c2c(OC)cc(C)c3[nH]c(=O)c4sccc4c23)CC1,1e1fac18a0241d6f33d6f4b7a161ee71474c22efa4c8fb13743dca0508900e7a,still_missed_at_k50
1825,0,0.0,,0.0,0.0,0.0,,,28,0.0,CC(=O)NCCCc1cnn2c1NCCC2,0.0,0.6666667,1.0,0.9688582,0.2506797,35810,O=CNCCCc1cnn2c1NCCC2,75b644c5df1f7445ed40db869d8b1a95a7eb62f0cd8333008b099477749b3c30,still_missed_at_k50
9729,1,0.0,CCOc1nc(-c2cnc3ncc(NCc4ccccc4F)nc3c2)ccc1C=O,0.0,0.39240506,0.0,0.95797485,0.30088496,50,0.0,CCOc1nc(-c2ccccc2C=O)nc2cnc(NCc3ccc(F)cc3)nc12,0.0,0.6363636,0.0,0.9979321,0.064277865,9512,CCOc1nc(NCc2ccc(F)cc2)nc2ncc(-c3ccccc3C=O)nc12,cf7fd2cc3863ed441c1584c7222b7da37afc4a79801e256a2e5db96fa93e20fd,still_missed_at_k50
9025,1,0.0,O=C1N(CC2CC[NH+](Cc3cccc(F)c3)C2)CCC12CCOCC2,0.0,0.7096774,0.0,0.987428,0.16940562,44,0.0,O=C1N(CC2CCOC2)CCC12CC[NH+](Cc1cccc(F)c1)CC2,0.0,0.7966102,0.0,0.995853,0.099836715,38751,O=C1N(CC2CCOCC2)CCC12CC[NH+](Cc1cccc(F)c1)C2,b239b3f3189bee5727d1b93fa4b33f8a3b559f846aec275d6b9c4c599ceea8a3,still_missed_at_k50
6308,1,0.0,CC(C)C1CCC(C(=O)NC(C(=O)NC(CC2CCCCC2)C2CCCC2)C(S)C(=O)O)CC1,0.0,0.33802816,0.0,0.9754536,0.22263087,50,0.0,CC(C)C(NC(=O)C(CC1CCCCC1)NC(=O)C1(S)CCC(C2CCCC2)CC1)C(=O)O,0.0,0.516129,0.0,0.9962565,0.08658363,20031,CC(C)C(S)C(=O)NC1(C(=O)NC(CC2CCC(C3CCCCC3)CC2)C(=O)O)CCCC1,af1c35d714cbc973eaf8d38fc1e8780e2a3621a4db0f0c2dc0a987869e91acda,still_missed_at_k50
7147,1,0.0,CN1CCOc2cccc(c2CCNc2ccc(N)cc2)S(=O)(=O)CC1,0.0,0.24050634,0.0,0.83275837,0.65243036,39,0.0,CN(CCOc1cccc2c1CCNS2(=O)=O)CCc1ccc(N)cc1,0.0,0.65,0.0,0.9735885,0.23614575,18303,CN(CCOc1cccc2c1CCS(=O)(=O)N2)CCc1ccc(N)cc1,0c2df5941806a1229e2bb5a879a58e591fed2faa5ff12f85f8940a98d5c4cf85,still_missed_at_k50
6743,1,0.0,COC1=CC(OC(C)C)=C2C(=O)c3c(cc(C(=O)O)ccc3=O)OC(C)=C2CC1,0.0,0.19565217,0.0,0.8579125,0.5266444,50,0.0,CCC(=O)C1=C(C(=O)O)C(=O)C2=C(OC(C)C)C=C3C=C(OC)C=C3OC2C=C1,0.0,0.26136363,0.0,0.99392575,0.11005337,23467,COC1=C(C(=O)CC(C)C)C=C2OC=C3C(C(=O)O)=CC(C)=CC3OC=C2C1=O,4d9c92e0192b6397b2af53ac417256a685d08c56aa5199a54b38833a5a015dec,still_missed_at_k50
7367,0,0.0,,0.0,0.0,0.0,,,31,0.0,C=CCN(CC=C)c1nc2nc(NC(C)=O)nn2c(=O)o1,0.0,0.44067797,0.0,0.99616796,0.08760536,20531,C=CCN(CC=C)c1nc(NC(C)=O)n2oc(=O)nc2n1,018a4183c1c33139f40bb8fef30fe3562c045763c8616064f1e42aa610322e87,still_missed_at_k50
8974,1,0.0,OCc1cc(Nc2cc(C(F)(F)F)cnc2Cl)cc(F)c1F,0.0,0.75555557,1.0,0.9982042,0.061048307,50,0.0,OCc1cnc(Cl)c(Nc2cc(F)c(C(F)(F)F)c(F)c2)c1,0.0,0.61702126,1.0,0.99824953,0.05914645,48877,OCc1c(F)cc(Nc2cc(C(F)(F)F)cnc2Cl)cc1F,183321d28cd11b6d4aa2fa0594e56599c8912a6f34871994e9337dc7ad72e3c7,still_missed_at_k50
7464,0,0.0,,0.0,0.0,0.0,,,17,0.0,CC(C)C(=O)Nc1cccc(CO)c1CC1CCC2C3C4C5CC6CC(O)CC6(C)C5CC4(C)C3C12O,0.0,0.21367522,0.0,0.96429133,0.26583683,19824,COC1CC(=O)C2C3C4CC(C)(C12O)C3(C)C12CC(Cc3cccc(NCC(C)O)c3)CC1CCC4C2,c28b5b929b1f272521f68be278c37e634aa166c360da061b574171c218c2dcb6,still_missed_at_k50
7761,0,0.0,,0.0,0.0,0.0,,,20,0.0,Cc1c(CSc2n[nH]c(=O)c3c2nnn3-c2ccc(Cl)cc2)noc1-c1ccccc1,0.0,0.47435898,0.0,0.98885316,0.14899996,10239,Cc1c2c(CSc3nnc(-c4ccccc4)o3)n[nH]c(=O)c2nn1-c1ccc(Cl)cc1,c8b07d34b8e93c127d50086f7f23a52619e466c8a2d8aab69f5e6e528c495d03,still_missed_at_k50
8571,1,0.0,CCC1COc2c(Br)ccc(CCN)c2N1C(=O)OC(C)(C)C,0.0,0.47761193,0.0,0.9697749,0.24540605,50,0.0,CCC1Oc2c(ccc(Br)c2CCN)N1C(=O)OC(C)(C)CC,0.0,0.75,1.0,0.98847604,0.15186346,22501,CCC1Oc2c(ccc(Br)c2CCCN)N1C(=O)OC(C)(C)C,b6a363be6e2d49759b9c1ac9452671a9c0a55d6902a0575f16b38bec18fa1751,still_missed_at_k50
2942,1,0.0,COc1cc(Nc2ccnc3c2Cc2cc4[nH]ncc4cc2O3)ccn1,0.0,0.23913044,0.0,0.8858394,0.47887242,21,0.0,COc1cc2c(cc1Oc1ccncc1)Cc1cc-2n(C)c1Nc1cn[nH]c1,0.0,0.3139535,0.0,0.9488547,0.3207727,44182,COc1cc2c(cc1On1c[c-]cc1)Cc1c(Nc3cccnc3)n[nH]c1-2,7780e41c03e933c24d63da9391584270456508170593119a9b01147c86c8c6d3,still_missed_at_k50
4709,1,0.0,CCC1=C(C(=O)[O-])N2C(=O)C(CO)SC12,0.0,0.33333334,0.0,0.9854033,0.17046812,50,0.0,CCC1C(=O)N2C(CO)=C(C(=O)[S-])SC12,0.0,0.47826087,1.0,0.99624455,0.086611494,22687,CCC1=C(C(=O)[S-])N2C(=O)C(CO)C2S1,10e13ebf39b00e1fd407a67eb6bdf10202b2c7326f8ce0493d1a3614ea3e953d,still_missed_at_k50
1933,1,0.0,COc1ccc(-n2ncc3c(N=NC(=O)CN(C)C)ncnc32)cc1NCc1cccc(C)c1,0.0,0.49438202,0.0,0.9448547,0.3275376,47,0.0,COc1ccc(CN=Nc2ncnc3c2cnn3-c2cccc(NC(=O)CN(C)C)c2)cc1,0.0,0.8695652,1.0,0.9993547,0.036262564,38258,COc1cccc(-n2ncc3c(N=NCc4ccc(NC(=O)CN(C)C)cc4)ncnc32)c1,bfd4ab817667fbd6e51e0aeb4faa72e3c1936d46233511f47e37b826b6ee9e3c,still_missed_at_k50
9324,0,0.0,,0.0,0.0,0.0,,,26,0.0,CCC1(O)C(=O)OCc2c1cc1n(c2=O)C(CC[Si](C)(C)CI)c2cc3ccccc3nc2-1,0.0,0.5421687,1.0,0.99714154,0.07737156,33400,CCC1(O)C(=O)OC(CC[Si](C)(C)CI)c2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,5b059aea03174591628017613ac669c126643caf219555022096a54322de7b7b,still_missed_at_k50
5446,1,0.0,OCC1=C(Cl)C(c2ccc(Cl)cc2C(F)(F)c2ccc(F)cc2F)=N1,0.0,0.2857143,0.0,0.906974,0.42210194,39,0.0,OCC1=C(Cl)C=N[N+]1(c1ccc(F)cc1F)c1ccc(Cl)cc1F,0.0,0.46153846,0.0,0.9965072,0.083879545,20147,OCC1=C(Cl)N=C[N+]1(c1ccc(F)cc1F)c1ccc(F)cc1Cl,f13698d94ba20feaf500c7ddd260a719456ad29c7a0e2673ec9117e3230291b2,still_missed_at_k50
8544,1,0.0,Cc1ccc2ncc(NC(=O)C(Cc3ccccc3)n3ccnn3)n2n1,0.0,0.4857143,0.0,0.9753831,0.22612984,33,0.0,Cc1nc2ccccn2c1NC(=O)C(Cc1ccccc1)n1cnnn1,0.0,0.49253732,1.0,0.99695826,0.07938947,45091,Cc1nnnn1C(Cc1ccccc1)C(=O)Nc1cnc2ccccn12,c5e255f9a8412d8f7f6b66171484b0f7d8df74d7bdfec77b8b12dcee1d2fad3b,still_missed_at_k50
9999,1,1.0,COC(=O)c1cc(CNC(=O)C2CCN(S(C)(=O)=O)CC2)oc1C,1.0,1.0,1.0,0.99999994,0.00037217478,30,1.0,COC(=O)c1cc(CNC(=O)C2CCN(S(C)(=O)=O)CC2)oc1C,1.0,1.0,1.0,0.99999994,0.00037217478,43409,COC(=O)c1cc(CNC(=O)C2CCN(S(C)(=O)=O)CC2)oc1C,2b456196476288176fe61860734cbafc12fde75204790f7fb60bb5279a885d6c,greedy_success_retained
3454,1,1.0,COCCc1ccc(S(=O)(=O)N(C)C2CCCc3c2cnn3C)cc1,1.0,1.0,1.0,0.99999976,0.0006599976,42,1.0,COCCc1ccc(S(=O)(=O)N(C)C2CCCc3c2cnn3C)cc1,1.0,1.0,1.0,0.99999976,0.0006599976,4428,COCCc1ccc(S(=O)(=O)N(C)C2CCCc3c2cnn3C)cc1,c58d1dddc64f2d086714beea3baf200b68610ca796a752f4e189d59da869a900,greedy_success_retained
3867,1,1.0,CCCCN(CCCO)C(=O)NCCCC(=O)O,1.0,1.0,1.0,0.99999994,0.00033390766,50,1.0,CCCCN(CCCO)C(=O)NCCCC(=O)O,1.0,1.0,1.0,0.99999994,0.00033390766,23071,CCCCN(CCCO)C(=O)NCCCC(=O)O,a9216fb42dec92f3ef99804e6bf1b92326b06d252ed5da907fd1202612b16ff6,greedy_success_retained
5960,1,1.0,Cc1ccc(-c2nnc(C(C)N3CCN(c4nccn4C)CC3)o2)cc1,1.0,1.0,1.0,0.9999999,0.00054491917,21,1.0,Cc1ccc(-c2nnc(C(C)N3CCN(c4nccn4C)CC3)o2)cc1,1.0,1.0,1.0,0.9999999,0.00054491917,23755,Cc1ccc(-c2nnc(C(C)N3CCN(c4nccn4C)CC3)o2)cc1,048fd187b788426499f4533c93e4354dde9ec28f2662506b1607002f7ed4d990,greedy_success_retained
1490,1,1.0,CC(Oc1ccc2c(c1)CCC2)C(=O)N1CC2(CNC(=O)O2)C1,1.0,1.0,1.0,0.9999999,0.00052228884,24,1.0,CC(Oc1ccc2c(c1)CCC2)C(=O)N1CC2(CNC(=O)O2)C1,1.0,1.0,1.0,0.9999999,0.00052228884,5952,CC(Oc1ccc2c(c1)CCC2)C(=O)N1CC2(CNC(=O)O2)C1,b39071e64a6dc9341e294c189f6e0f3a2dae745dc31449b8fe3f0735ae33a61f,greedy_success_retained
5611,1,1.0,COC(=O)c1cc(S(=O)(=O)Nc2ccon2)ccc1O,1.0,1.0,1.0,0.9999999,0.0004351695,38,1.0,COC(=O)c1cc(S(=O)(=O)Nc2ccon2)ccc1O,1.0,1.0,1.0,0.9999999,0.0004351695,5543,COC(=O)c1cc(S(=O)(=O)Nc2ccon2)ccc1O,1ccb45e509f835a65828f08448150471e1113e7de23376601457af6308e39e8f,greedy_success_retained
8009,1,1.0,Cc1ccccc1NC(=O)NCC(O)c1ccc(-c2ccsc2)cc1,1.0,1.0,1.0,0.99999976,0.00070218084,34,1.0,Cc1ccccc1NC(=O)NCC(O)c1ccc(-c2ccsc2)cc1,1.0,1.0,1.0,0.99999976,0.00070218084,49028,Cc1ccccc1NC(=O)NCC(O)c1ccc(-c2ccsc2)cc1,e866e655fdcc62dadcedecff67ecb047a97ebad263a3dfd79f1b563a92e93029,greedy_success_retained
3470,1,1.0,CC(C)CCNc1cnn(-c2ncccn2)c1,1.0,1.0,1.0,0.9999999,0.0004344271,29,1.0,CC(C)CCNc1cnn(-c2ncccn2)c1,1.0,1.0,1.0,0.9999999,0.0004344271,32616,CC(C)CCNc1cnn(-c2ncccn2)c1,0d22f90dec30bc46d270089e302717a895889429c88987d5ac2b45eff3d44bb3,greedy_success_retained
4670,1,1.0,Cc1ccccc1C(=O)CSC(=O)c1ccccc1N,1.0,1.0,1.0,0.9999998,0.0006242794,31,1.0,Cc1ccccc1C(=O)CSC(=O)c1ccccc1N,1.0,1.0,1.0,0.9999998,0.0006242794,20441,Cc1ccccc1C(=O)CSC(=O)c1ccccc1N,b230bc9e2b1a3792368f581d58e10eadb2efe9f487b534541b7eaaf17b33c59f,greedy_success_retained
9388,1,1.0,CCc1ccc(C=CC(=O)NCCc2nnc3n2CCC3)o1,1.0,1.0,1.0,0.9999999,0.0004505504,31,1.0,CCc1ccc(C=CC(=O)NCCc2nnc3n2CCC3)o1,1.0,1.0,1.0,0.9999999,0.0004505504,31736,CCc1ccc(C=CC(=O)NCCc2nnc3n2CCC3)o1,10d610fdbf88fff6531e89535664e91316b6a3ca35d52286e97dffa2f6fd61f5,greedy_success_retained
2927,1,1.0,O=C1CC(NC(=O)c2cc(Cl)ncn2)CCCN1,1.0,1.0,1.0,0.9999999,0.00050299877,23,1.0,O=C1CC(NC(=O)c2cc(Cl)ncn2)CCCN1,1.0,1.0,1.0,0.9999999,0.00050299877,23069,O=C1CC(NC(=O)c2cc(Cl)ncn2)CCCN1,b3e70e6b6ee40cafc070ebecd6cd17d739de1e4c6a14f37548482e44b49cf1af,greedy_success_retained
4469,1,1.0,CC=CNC(=O)NC(C)C1CC2CCC1C2,1.0,1.0,1.0,0.99999994,0.00033254444,45,1.0,CC=CNC(=O)NC(C)C1CC2CCC1C2,1.0,1.0,1.0,0.99999994,0.00033254444,25363,CC=CNC(=O)NC(C)C1CC2CCC1C2,3ab5aa5458e65b940bf5626d67212bd197f9c1af3637c050c97256d20524c2eb,greedy_success_retained
5855,1,1.0,Cc1cccnc1N(C)C(=O)C=Cc1cc2ccccc2o1,1.0,1.0,1.0,0.9999998,0.0006143973,33,1.0,Cc1cccnc1N(C)C(=O)C=Cc1cc2ccccc2o1,1.0,1.0,1.0,0.9999998,0.0006143973,2636,Cc1cccnc1N(C)C(=O)C=Cc1cc2ccccc2o1,f4701b42b4ec089c0feda9254fb1a61969e41038e6568ec1cfabf8cf5442a517,greedy_success_retained
2663,1,1.0,N#CCCCCNC(=O)C(=O)N(CCc1ccc(F)cc1)C1CCCC1,1.0,1.0,1.0,1.0,1.398214e-07,41,1.0,N#CCCCCNC(=O)C(=O)N(CCc1ccc(F)cc1)C1CCCC1,1.0,1.0,1.0,1.0,1.398214e-07,49992,N#CCCCCNC(=O)C(=O)N(CCc1ccc(F)cc1)C1CCCC1,315e5e17d6e28049144f1c1bccd594912f11a7d5106e660204bcdc03dfc43116,greedy_success_retained
9996,1,1.0,CC(C)CCC(=O)NC1CN(C(=O)c2cc(=O)n(C)o2)CC1C,1.0,1.0,1.0,0.9999999,0.0004476833,30,1.0,CC(C)CCC(=O)NC1CN(C(=O)c2cc(=O)n(C)o2)CC1C,1.0,1.0,1.0,0.9999999,0.0004476833,34592,CC(C)CCC(=O)NC1CN(C(=O)c2cc(=O)n(C)o2)CC1C,21b49df3d9d71d05810929fbad51add6fca61b482a23e3f2391a3ec58c685082,greedy_success_retained
4337,1,1.0,COCCC(C)(C)C(=O)N(C)CC(C)NC(=O)C12CCC(CC1)C2,1.0,1.0,1.0,0.9999999,0.000454116,27,1.0,COCCC(C)(C)C(=O)N(C)CC(C)NC(=O)C12CCC(CC1)C2,1.0,1.0,1.0,0.9999999,0.000454116,25880,COCCC(C)(C)C(=O)N(C)CC(C)NC(=O)C12CCC(CC1)C2,d3f8774971826e7d5ede71d64781e6991e7bf04b8769fb2b013f771429e0a5c7,greedy_success_retained
2265,1,1.0,COc1cccc2c1OCCC2NC(=O)C(=O)N1CCC(C)(C(=O)[O-])C1,1.0,1.0,1.0,0.9999999,0.0005334924,35,1.0,COc1cccc2c1OCCC2NC(=O)C(=O)N1CCC(C)(C(=O)[O-])C1,1.0,1.0,1.0,0.9999999,0.0005334924,31557,COc1cccc2c1OCCC2NC(=O)C(=O)N1CCC(C)(C(=O)[O-])C1,5250acb531aa3753947821eda581d97c2704da702db61d89bdb63dc7e4ccceae,greedy_success_retained
7021,1,1.0,CC(c1noc(N)c1-c1cccc(F)c1)C1CC1,1.0,1.0,1.0,0.9999999,0.0005497945,23,1.0,CC(c1noc(N)c1-c1cccc(F)c1)C1CC1,1.0,1.0,1.0,0.9999999,0.0005497945,40172,CC(c1noc(N)c1-c1cccc(F)c1)C1CC1,ef38d967dbbca23d4396021f21e37d406f37b6e5c9fb8778c1e142ca5e62076b,greedy_success_retained
1212,1,1.0,Cc1nc(C(=O)NCC(C)[NH+](C)Cc2ccc(C#N)cc2F)c(C)o1,1.0,1.0,1.0,0.9999999,0.0005191847,23,1.0,Cc1nc(C(=O)NCC(C)[NH+](C)Cc2ccc(C#N)cc2F)c(C)o1,1.0,1.0,1.0,0.9999999,0.0005191847,23346,Cc1nc(C(=O)NCC(C)[NH+](C)Cc2ccc(C#N)cc2F)c(C)o1,7b917c513801a0971e6b57655f3772c53aa087cd1540d98964b0c0f7b0fedf4f,greedy_success_retained
4901,1,1.0,CN(C(=O)c1ccns1)C1CCN(Cc2nc(=O)n(C)[nH]2)C1,1.0,1.0,1.0,0.9999999,0.00051548786,27,1.0,CN(C(=O)c1ccns1)C1CCN(Cc2nc(=O)n(C)[nH]2)C1,1.0,1.0,1.0,0.9999999,0.00051548786,18703,CN(C(=O)c1ccns1)C1CCN(Cc2nc(=O)n(C)[nH]2)C1,676fd2afa3c19557687b3ac1eb1f77787a63bf8a98ea880d6d84acba98415884,greedy_success_retained
9196,1,1.0,CCN1CCOCC1C(=O)NCC1C[NH+](CC2CC3(CCC3)C2)C1,1.0,1.0,1.0,0.99999994,0.00032971377,50,1.0,CCN1CCOCC1C(=O)NCC1C[NH+](CC2CC3(CCC3)C2)C1,1.0,1.0,1.0,0.99999994,0.00032971377,23602,CCN1CCOCC1C(=O)NCC1C[NH+](CC2CC3(CCC3)C2)C1,2048ea84e432b2c7709121f62a9e6cd34cf6ca41e592cd7299f893b0e1663d9b,greedy_success_retained
2108,1,1.0,CCC(CNC(=O)NCCOCCS(N)(=O)=O)OC,1.0,1.0,1.0,0.99999994,0.00032652318,44,1.0,CCC(CNC(=O)NCCOCCS(N)(=O)=O)OC,1.0,1.0,1.0,0.99999994,0.00032652318,28126,CCC(CNC(=O)NCCOCCS(N)(=O)=O)OC,535d660418a2f870a14aa33e9a7da95295d0b6d241ac5b7fa374f0316909cf49,greedy_success_retained
9414,1,1.0,CCc1ncoc1C(=O)NC(C[NH2+]CC1CCC1)C1CCCCC1,1.0,1.0,1.0,0.9999999,0.00048430738,31,1.0,CCc1ncoc1C(=O)NC(C[NH2+]CC1CCC1)C1CCCCC1,1.0,1.0,1.0,0.9999999,0.00048430738,38871,CCc1ncoc1C(=O)NC(C[NH2+]CC1CCC1)C1CCCCC1,629fe735f2a30697a6d7530540def5337f41838a68021df5cb2f1f14a94710d8,greedy_success_retained
9274,1,1.0,CCCC(C)CC(=O)NC1CC(Nc2cncc(Cl)n2)C1,1.0,1.0,1.0,0.9999998,0.00056843035,17,1.0,CCCC(C)CC(=O)NC1CC(Nc2cncc(Cl)n2)C1,1.0,1.0,1.0,0.9999998,0.00056843035,1450,CCCC(C)CC(=O)NC1CC(Nc2cncc(Cl)n2)C1,31fcfad61ad3d26232c53aeec6dea35c0a75d29776fbcddbc08276d59046da5b,greedy_success_retained
7127,1,1.0,CC1CN(C(=O)C(=O)Nc2ccc(C(=O)C3CCC3)cc2)CC1(C)C[NH3+],1.0,1.0,1.0,0.9999998,0.00055424304,39,1.0,CC1CN(C(=O)C(=O)Nc2ccc(C(=O)C3CCC3)cc2)CC1(C)C[NH3+],1.0,1.0,1.0,0.9999998,0.00055424304,16298,CC1CN(C(=O)C(=O)Nc2ccc(C(=O)C3CCC3)cc2)CC1(C)C[NH3+],11c04c7f989cf21ba6babb70d546a948d2df636439ce753db97911bb30459ea6,greedy_success_retained
