phase,policy,control,query_position,target_index,condition_source_index,greedy_token_decoded,greedy_rdkit_valid,greedy_policy_accepted,raw_non_greedy_draws,raw_token_decoded,raw_rdkit_valid,raw_policy_accepted,unique_policy_accepted_non_greedy,retained_unique_candidate_count
development,beam64_lp00,correct_embedding,280,567047,567047,1.0,1.0,1.0,64,64,39,39,35,36
development,beam64_lp00,correct_embedding,281,871710,871710,1.0,1.0,1.0,64,64,51,51,48,49
development,beam64_lp00,correct_embedding,282,267902,267902,1.0,1.0,1.0,64,64,22,22,16,17
development,beam64_lp00,correct_embedding,283,306451,306451,1.0,1.0,1.0,64,64,48,48,44,45
development,beam64_lp00,correct_embedding,284,110572,110572,1.0,1.0,1.0,64,64,28,28,23,24
development,beam64_lp00,correct_embedding,285,773638,773638,1.0,1.0,1.0,64,64,28,28,21,22
development,beam64_lp00,correct_embedding,286,555157,555157,1.0,1.0,1.0,64,64,31,31,20,21
development,beam64_lp00,correct_embedding,287,613969,613969,1.0,1.0,1.0,64,64,31,31,23,24
development,beam64_lp00,correct_embedding,288,222379,222379,1.0,1.0,1.0,64,64,21,21,14,15
development,beam64_lp00,correct_embedding,289,306271,306271,1.0,1.0,1.0,64,64,58,57,49,50
development,beam64_lp00,correct_embedding,290,736269,736269,1.0,1.0,1.0,64,64,37,37,29,30
development,beam64_lp00,correct_embedding,291,788029,788029,1.0,1.0,1.0,64,64,30,30,17,18
development,beam64_lp00,correct_embedding,292,269985,269985,1.0,1.0,1.0,64,64,43,43,26,27
development,beam64_lp00,correct_embedding,293,365344,365344,1.0,1.0,1.0,64,64,51,51,46,47
development,beam64_lp00,correct_embedding,294,870676,870676,1.0,1.0,1.0,64,64,55,55,54,50
development,beam64_lp00,correct_embedding,295,10365,10365,1.0,1.0,1.0,64,64,43,43,37,38
development,beam64_lp00,correct_embedding,296,824577,824577,1.0,1.0,1.0,64,64,36,36,33,34
development,beam64_lp00,correct_embedding,297,138580,138580,1.0,1.0,1.0,64,64,31,31,23,24
development,beam64_lp00,correct_embedding,298,385025,385025,1.0,1.0,1.0,64,64,23,23,17,18
development,beam64_lp00,correct_embedding,299,244747,244747,1.0,1.0,1.0,64,64,28,28,19,20
development,beam64_lp00,correct_embedding,300,35137,35137,1.0,1.0,1.0,64,64,46,46,39,40
development,beam64_lp00,correct_embedding,301,221300,221300,1.0,1.0,1.0,64,64,64,64,62,50
development,beam64_lp00,correct_embedding,302,610787,610787,1.0,1.0,1.0,64,64,45,45,44,45
development,beam64_lp00,correct_embedding,303,931424,931424,1.0,1.0,1.0,64,64,45,45,39,40
development,beam64_lp00,correct_embedding,304,385775,385775,1.0,1.0,1.0,64,64,43,43,41,42
development,beam64_lp00,correct_embedding,305,833858,833858,1.0,1.0,1.0,64,64,46,46,41,42
development,beam64_lp00,correct_embedding,306,111491,111491,1.0,1.0,1.0,64,64,32,32,26,27
development,beam64_lp00,correct_embedding,307,107690,107690,1.0,1.0,1.0,64,64,60,60,49,50
development,beam64_lp00,correct_embedding,308,607148,607148,1.0,1.0,1.0,64,64,47,47,39,40
development,beam64_lp00,correct_embedding,309,965206,965206,1.0,1.0,1.0,64,64,19,19,16,17
development,beam64_lp00,correct_embedding,310,833134,833134,1.0,1.0,1.0,64,64,26,26,18,19
development,beam64_lp00,correct_embedding,311,722756,722756,1.0,1.0,1.0,64,64,28,28,24,25
development,beam64_lp00,correct_embedding,312,120759,120759,1.0,1.0,1.0,64,64,46,46,40,41
development,beam64_lp00,correct_embedding,313,839249,839249,1.0,1.0,1.0,64,64,19,19,14,15
development,beam64_lp00,correct_embedding,314,275533,275533,1.0,1.0,1.0,64,64,60,60,58,50
development,beam64_lp00,correct_embedding,315,887500,887500,1.0,1.0,1.0,64,64,35,35,33,34
development,beam64_lp00,correct_embedding,316,932364,932364,1.0,1.0,1.0,64,64,38,38,31,32
development,beam64_lp00,correct_embedding,317,44333,44333,1.0,1.0,1.0,64,64,29,29,23,24
development,beam64_lp00,correct_embedding,318,395682,395682,1.0,1.0,1.0,64,64,59,59,56,50
development,beam64_lp00,correct_embedding,319,759164,759164,1.0,1.0,1.0,64,64,41,41,33,34
development,beam64_lp00,correct_embedding,320,25140,25140,1.0,1.0,1.0,64,64,31,31,28,29
development,beam64_lp00,correct_embedding,321,646707,646707,1.0,1.0,1.0,64,64,23,23,16,17
development,beam64_lp00,correct_embedding,322,138684,138684,1.0,1.0,1.0,64,64,57,57,54,50
development,beam64_lp00,correct_embedding,323,198126,198126,1.0,1.0,1.0,64,64,60,60,55,50
development,beam64_lp00,correct_embedding,324,364575,364575,1.0,1.0,1.0,64,64,30,30,22,23
development,beam64_lp00,correct_embedding,325,828260,828260,1.0,1.0,1.0,64,64,29,29,21,22
development,beam64_lp00,correct_embedding,326,833249,833249,1.0,1.0,1.0,64,64,21,21,18,19
development,beam64_lp00,correct_embedding,327,204938,204938,1.0,1.0,1.0,64,64,31,31,20,21
development,beam64_lp00,correct_embedding,328,684404,684404,1.0,1.0,1.0,64,64,23,23,15,16
development,beam64_lp00,correct_embedding,329,212333,212333,1.0,1.0,1.0,64,64,34,34,33,34
development,beam64_lp00,correct_embedding,330,302114,302114,1.0,1.0,1.0,64,64,64,64,59,50
development,beam64_lp00,correct_embedding,331,909691,909691,1.0,1.0,1.0,64,64,43,43,38,39
development,beam64_lp00,correct_embedding,332,991027,991027,1.0,1.0,1.0,64,64,25,25,20,21
development,beam64_lp00,correct_embedding,333,582614,582614,1.0,1.0,1.0,64,64,47,47,43,44
development,beam64_lp00,correct_embedding,334,562287,562287,1.0,1.0,1.0,64,64,10,10,8,9
development,beam64_lp00,correct_embedding,335,976281,976281,1.0,1.0,1.0,64,64,36,36,28,29
development,beam64_lp00,correct_embedding,336,797636,797636,1.0,1.0,1.0,64,64,39,39,33,34
development,beam64_lp00,correct_embedding,337,902253,902253,1.0,1.0,1.0,64,64,63,63,59,50
development,beam64_lp00,correct_embedding,338,356537,356537,1.0,1.0,1.0,64,64,64,64,62,50
development,beam64_lp00,correct_embedding,339,440275,440275,1.0,1.0,1.0,64,64,39,39,36,37
development,beam64_lp00,correct_embedding,340,322014,322014,1.0,1.0,1.0,64,64,31,31,26,27
development,beam64_lp00,correct_embedding,341,318517,318517,1.0,1.0,1.0,64,64,34,34,30,31
development,beam64_lp00,correct_embedding,342,731081,731081,1.0,1.0,1.0,64,64,53,53,52,50
development,beam64_lp00,correct_embedding,343,93550,93550,1.0,1.0,1.0,64,64,34,34,33,34
development,beam64_lp00,correct_embedding,344,748750,748750,1.0,1.0,1.0,64,64,35,35,31,32
development,beam64_lp00,correct_embedding,345,69888,69888,1.0,1.0,1.0,64,64,62,62,51,50
development,beam64_lp00,correct_embedding,346,587216,587216,1.0,1.0,1.0,64,64,25,25,18,19
development,beam64_lp00,correct_embedding,347,884764,884764,1.0,1.0,1.0,64,64,39,39,37,38
development,beam64_lp00,correct_embedding,348,542264,542264,1.0,1.0,1.0,64,64,21,21,17,18
development,beam64_lp00,correct_embedding,349,120909,120909,1.0,1.0,1.0,64,64,26,26,23,24
development,beam64_lp00,correct_embedding,350,215939,215939,1.0,1.0,1.0,64,64,22,22,17,18
development,beam64_lp00,correct_embedding,351,968987,968987,1.0,1.0,1.0,64,64,14,14,10,11
development,beam64_lp00,correct_embedding,352,597620,597620,1.0,1.0,1.0,64,64,41,41,36,37
development,beam64_lp00,correct_embedding,353,957101,957101,1.0,1.0,1.0,64,64,60,60,50,50
development,beam64_lp00,correct_embedding,354,383099,383099,1.0,1.0,1.0,64,64,53,53,50,50
development,beam64_lp00,correct_embedding,355,979238,979238,1.0,1.0,1.0,64,64,34,34,30,31
development,beam64_lp00,correct_embedding,356,405579,405579,1.0,1.0,1.0,64,64,33,33,28,29
development,beam64_lp00,correct_embedding,357,523104,523104,1.0,1.0,1.0,64,64,14,14,10,11
development,beam64_lp00,correct_embedding,358,605442,605442,1.0,1.0,1.0,64,64,34,34,32,33
development,beam64_lp00,correct_embedding,359,431146,431146,1.0,1.0,1.0,64,64,55,55,54,50
development,beam64_lp00,correct_embedding,360,618778,618778,1.0,1.0,1.0,64,64,26,26,21,22
development,beam64_lp00,correct_embedding,361,793963,793963,1.0,1.0,1.0,64,64,38,38,37,38
development,beam64_lp00,correct_embedding,362,76223,76223,1.0,1.0,1.0,64,64,42,42,33,34
development,beam64_lp00,correct_embedding,363,136534,136534,1.0,1.0,1.0,64,64,39,39,36,37
development,beam64_lp00,correct_embedding,364,432136,432136,1.0,1.0,1.0,64,64,48,48,37,38
development,beam64_lp00,correct_embedding,365,335908,335908,1.0,1.0,1.0,64,64,38,37,33,34
development,beam64_lp00,correct_embedding,366,487816,487816,1.0,1.0,1.0,64,64,26,26,19,20
development,beam64_lp00,correct_embedding,367,693383,693383,1.0,1.0,1.0,64,64,46,46,45,46
development,beam64_lp00,correct_embedding,368,622982,622982,1.0,1.0,1.0,64,64,17,17,13,14
development,beam64_lp00,correct_embedding,369,452478,452478,1.0,1.0,1.0,64,64,7,7,6,7
development,beam64_lp00,correct_embedding,370,12454,12454,1.0,1.0,1.0,64,64,54,54,39,40
development,beam64_lp00,correct_embedding,371,905592,905592,1.0,1.0,1.0,64,64,53,53,44,45
development,beam64_lp00,correct_embedding,372,963926,963926,1.0,1.0,1.0,64,64,33,33,26,27
development,beam64_lp00,correct_embedding,373,224631,224631,1.0,1.0,1.0,64,64,35,35,31,32
development,beam64_lp00,correct_embedding,374,403748,403748,1.0,1.0,1.0,64,64,50,50,41,42
development,beam64_lp00,correct_embedding,375,597415,597415,1.0,1.0,1.0,64,64,43,43,37,38
development,beam64_lp00,correct_embedding,376,739835,739835,1.0,1.0,1.0,64,64,30,30,20,21
development,beam64_lp00,correct_embedding,377,172773,172773,1.0,1.0,1.0,64,64,38,38,33,34
development,beam64_lp00,correct_embedding,378,604404,604404,1.0,1.0,1.0,64,64,52,52,51,50
development,beam64_lp00,correct_embedding,379,731205,731205,1.0,1.0,1.0,64,64,32,32,23,24
development,beam64_lp00,correct_embedding,380,211314,211314,1.0,1.0,1.0,64,64,27,27,21,22
development,beam64_lp00,correct_embedding,381,267054,267054,1.0,1.0,1.0,64,64,39,39,34,35
development,beam64_lp00,correct_embedding,382,958450,958450,1.0,1.0,1.0,64,64,15,15,10,11
development,beam64_lp00,correct_embedding,383,178948,178948,1.0,1.0,1.0,64,64,37,37,35,36
development,beam64_lp00,correct_embedding,384,181915,181915,1.0,1.0,1.0,64,64,56,56,50,50
development,beam64_lp00,correct_embedding,385,538357,538357,1.0,1.0,1.0,64,64,43,43,33,34
development,beam64_lp00,correct_embedding,386,473288,473288,1.0,1.0,1.0,64,64,55,55,50,50
development,beam64_lp00,correct_embedding,387,539899,539899,1.0,1.0,1.0,64,64,32,32,24,25
development,beam64_lp00,correct_embedding,388,415681,415681,1.0,1.0,1.0,64,64,35,35,28,29
development,beam64_lp00,correct_embedding,389,888180,888180,1.0,1.0,1.0,64,64,43,43,42,43
development,beam64_lp00,correct_embedding,390,341181,341181,1.0,1.0,1.0,64,64,37,37,27,28
development,beam64_lp00,correct_embedding,391,21900,21900,1.0,1.0,1.0,64,64,21,21,15,16
development,beam64_lp00,correct_embedding,392,876594,876594,1.0,1.0,1.0,64,64,47,47,38,39
development,beam64_lp00,correct_embedding,393,881295,881295,1.0,1.0,1.0,64,64,36,36,30,31
development,beam64_lp00,correct_embedding,394,556518,556518,1.0,1.0,1.0,64,64,52,52,47,48
development,beam64_lp00,correct_embedding,395,764358,764358,1.0,1.0,1.0,64,64,48,48,37,38
development,beam64_lp00,correct_embedding,396,751413,751413,1.0,1.0,1.0,64,64,42,42,38,39
development,beam64_lp00,correct_embedding,397,599758,599758,1.0,1.0,1.0,64,64,27,27,22,23
development,beam64_lp00,correct_embedding,398,281438,281438,1.0,1.0,1.0,64,64,35,35,27,28
development,beam64_lp00,correct_embedding,399,660310,660310,1.0,1.0,1.0,64,64,31,31,26,27
development,beam64_lp00,correct_embedding,400,602651,602651,1.0,1.0,1.0,64,64,38,38,29,30
development,beam64_lp00,correct_embedding,401,514193,514193,1.0,1.0,1.0,64,64,36,36,24,25
development,beam64_lp00,correct_embedding,402,951542,951542,1.0,1.0,1.0,64,64,24,24,18,19
development,beam64_lp00,correct_embedding,403,597566,597566,1.0,1.0,1.0,64,64,36,36,32,33
development,beam64_lp00,correct_embedding,404,385584,385584,1.0,1.0,1.0,64,64,39,39,29,30
development,beam64_lp00,correct_embedding,405,854383,854383,1.0,1.0,1.0,64,64,17,17,15,16
development,beam64_lp00,correct_embedding,406,417396,417396,1.0,1.0,1.0,64,64,24,23,18,19
development,beam64_lp00,correct_embedding,407,467657,467657,1.0,1.0,1.0,64,64,57,57,52,50
development,beam64_lp00,correct_embedding,408,451853,451853,1.0,1.0,1.0,64,64,38,38,31,32
development,beam64_lp00,correct_embedding,409,392572,392572,1.0,1.0,1.0,64,64,35,35,26,27
development,beam64_lp00,correct_embedding,410,375664,375664,1.0,1.0,1.0,64,64,64,64,58,50
development,beam64_lp00,correct_embedding,411,622462,622462,1.0,1.0,1.0,64,64,26,26,22,23
development,beam64_lp00,correct_embedding,412,128170,128170,1.0,1.0,1.0,64,64,48,48,33,34
development,beam64_lp00,correct_embedding,413,625218,625218,1.0,1.0,1.0,64,64,54,54,48,49
development,beam64_lp00,correct_embedding,414,200405,200405,1.0,1.0,1.0,64,64,58,58,54,50
development,beam64_lp00,correct_embedding,415,861614,861614,1.0,1.0,1.0,64,64,55,55,54,50
development,beam64_lp00,correct_embedding,416,506905,506905,1.0,1.0,1.0,64,64,46,46,41,42
development,beam64_lp00,correct_embedding,417,454836,454836,1.0,1.0,1.0,64,64,38,38,31,32
development,beam64_lp00,correct_embedding,418,833587,833587,1.0,1.0,1.0,64,64,58,58,54,50
development,beam64_lp00,correct_embedding,419,875384,875384,1.0,1.0,1.0,64,64,26,26,24,25
development,beam64_lp00,correct_embedding,420,196836,196836,1.0,1.0,1.0,64,64,60,60,56,50
development,beam64_lp00,correct_embedding,421,127002,127002,1.0,1.0,1.0,64,64,26,26,20,21
development,beam64_lp00,correct_embedding,422,604818,604818,1.0,1.0,1.0,64,64,27,27,25,26
development,beam64_lp00,correct_embedding,423,18081,18081,1.0,1.0,1.0,64,64,45,45,36,37
development,beam64_lp00,correct_embedding,424,124418,124418,1.0,1.0,1.0,64,64,61,61,54,50
development,beam64_lp00,correct_embedding,425,463849,463849,1.0,1.0,1.0,64,64,48,48,43,44
development,beam64_lp00,correct_embedding,426,691670,691670,1.0,1.0,1.0,64,64,26,26,20,21
development,beam64_lp00,correct_embedding,427,379962,379962,1.0,1.0,1.0,64,64,56,56,54,50
development,beam64_lp00,correct_embedding,428,569950,569950,1.0,1.0,1.0,64,64,61,61,48,49
development,beam64_lp00,correct_embedding,429,817464,817464,1.0,1.0,1.0,64,64,49,49,42,43
development,beam64_lp00,correct_embedding,430,756811,756811,1.0,1.0,1.0,64,64,35,35,19,20
development,beam64_lp00,correct_embedding,431,726508,726508,1.0,1.0,1.0,64,64,33,33,28,29
development,beam64_lp00,correct_embedding,432,650387,650387,1.0,1.0,1.0,64,64,58,58,57,50
development,beam64_lp00,correct_embedding,433,189327,189327,1.0,1.0,1.0,64,64,45,45,41,42
development,beam64_lp00,correct_embedding,434,307429,307429,1.0,1.0,1.0,64,64,34,34,30,31
development,beam64_lp00,correct_embedding,435,693449,693449,1.0,1.0,1.0,64,64,44,44,39,40
development,beam64_lp00,correct_embedding,436,611692,611692,1.0,1.0,1.0,64,64,34,34,30,31
development,beam64_lp00,correct_embedding,437,27656,27656,1.0,1.0,1.0,64,64,53,53,43,44
development,beam64_lp00,correct_embedding,438,328441,328441,1.0,1.0,1.0,64,64,28,28,23,24
development,beam64_lp00,correct_embedding,439,158965,158965,1.0,1.0,1.0,64,64,46,46,43,44
development,beam64_lp00,correct_embedding,440,444866,444866,1.0,1.0,1.0,64,64,30,30,18,19
development,beam64_lp00,correct_embedding,441,343971,343971,1.0,1.0,1.0,64,64,64,64,63,50
development,beam64_lp00,correct_embedding,442,531897,531897,1.0,1.0,1.0,64,64,59,59,51,50
development,beam64_lp00,correct_embedding,443,822613,822613,1.0,1.0,1.0,64,64,26,26,16,17
development,beam64_lp00,correct_embedding,444,733249,733249,1.0,1.0,1.0,64,64,51,51,46,47
development,beam64_lp00,correct_embedding,445,751608,751608,1.0,1.0,1.0,64,64,31,31,24,25
development,beam64_lp00,correct_embedding,446,660596,660596,1.0,1.0,1.0,64,64,40,40,35,36
development,beam64_lp00,correct_embedding,447,855712,855712,1.0,1.0,1.0,64,64,34,34,26,27
development,beam64_lp00,correct_embedding,448,583118,583118,1.0,1.0,1.0,64,64,36,36,29,30
development,beam64_lp00,correct_embedding,449,211334,211334,1.0,1.0,1.0,64,64,40,40,36,37
development,beam64_lp00,correct_embedding,450,815966,815966,1.0,1.0,1.0,64,64,54,54,53,50
development,beam64_lp00,correct_embedding,451,357079,357079,1.0,1.0,1.0,64,64,50,50,42,43
development,beam64_lp00,correct_embedding,452,48635,48635,1.0,1.0,1.0,64,64,32,32,28,29
development,beam64_lp00,correct_embedding,453,364066,364066,1.0,1.0,1.0,64,64,40,40,27,28
development,beam64_lp00,correct_embedding,454,314298,314298,1.0,1.0,1.0,64,64,53,53,42,43
development,beam64_lp00,correct_embedding,455,503249,503249,1.0,1.0,1.0,64,64,37,37,27,28
development,beam64_lp00,correct_embedding,456,806280,806280,1.0,1.0,1.0,64,64,29,29,26,27
development,beam64_lp00,correct_embedding,457,810870,810870,1.0,1.0,1.0,64,64,56,56,51,50
development,beam64_lp00,correct_embedding,458,258074,258074,1.0,1.0,1.0,64,64,48,48,47,48
development,beam64_lp00,correct_embedding,459,532099,532099,1.0,1.0,1.0,64,64,45,45,44,45
development,beam64_lp00,correct_embedding,460,742072,742072,1.0,1.0,1.0,64,64,33,33,26,27
development,beam64_lp00,correct_embedding,461,561937,561937,1.0,1.0,1.0,64,64,35,35,30,31
development,beam64_lp00,correct_embedding,462,121657,121657,1.0,1.0,1.0,64,64,53,53,50,50
development,beam64_lp00,correct_embedding,463,59639,59639,1.0,1.0,1.0,64,64,55,55,54,50
development,beam64_lp00,correct_embedding,464,502014,502014,1.0,1.0,1.0,64,64,58,58,51,50
development,beam64_lp00,correct_embedding,465,882119,882119,1.0,1.0,1.0,64,64,13,13,12,13
development,beam64_lp00,correct_embedding,466,337125,337125,1.0,1.0,1.0,64,64,33,33,30,31
development,beam64_lp00,correct_embedding,467,195175,195175,1.0,1.0,1.0,64,64,63,63,62,50
development,beam64_lp00,correct_embedding,468,716966,716966,1.0,1.0,1.0,64,64,33,33,30,31
development,beam64_lp00,correct_embedding,469,192854,192854,1.0,1.0,1.0,64,64,30,30,22,23
development,beam64_lp00,correct_embedding,470,260447,260447,1.0,1.0,1.0,64,64,59,59,44,45
development,beam64_lp00,correct_embedding,471,630795,630795,1.0,1.0,1.0,64,64,60,60,55,50
development,beam64_lp00,correct_embedding,472,229980,229980,1.0,1.0,1.0,64,64,42,42,38,39
development,beam64_lp00,correct_embedding,473,737466,737466,1.0,1.0,1.0,64,64,33,33,30,31
development,beam64_lp00,correct_embedding,474,793811,793811,1.0,1.0,1.0,64,64,56,56,52,50
development,beam64_lp00,correct_embedding,475,602822,602822,1.0,1.0,1.0,64,64,18,18,13,14
development,beam64_lp00,correct_embedding,476,127100,127100,1.0,1.0,1.0,64,64,53,53,44,45
development,beam64_lp00,correct_embedding,477,977395,977395,1.0,1.0,1.0,64,64,50,50,47,48
development,beam64_lp00,correct_embedding,478,942457,942457,1.0,1.0,1.0,64,64,43,43,36,37
development,beam64_lp00,correct_embedding,479,644360,644360,1.0,1.0,1.0,64,64,28,28,25,26
development,beam64_lp00,correct_embedding,480,800059,800059,1.0,1.0,1.0,64,64,58,58,44,45
development,beam64_lp00,correct_embedding,481,91090,91090,1.0,1.0,1.0,64,64,35,35,30,31
development,beam64_lp00,correct_embedding,482,169522,169522,1.0,1.0,1.0,64,64,25,25,23,24
development,beam64_lp00,correct_embedding,483,135877,135877,1.0,1.0,1.0,64,64,24,24,20,21
development,beam64_lp00,correct_embedding,484,886459,886459,1.0,1.0,1.0,64,64,42,42,32,33
development,beam64_lp00,correct_embedding,485,348993,348993,1.0,1.0,1.0,64,64,44,44,43,44
development,beam64_lp00,correct_embedding,486,178855,178855,1.0,1.0,1.0,64,64,36,36,33,34
development,beam64_lp00,correct_embedding,487,812075,812075,1.0,1.0,1.0,64,64,40,40,39,40
development,beam64_lp00,correct_embedding,488,486218,486218,1.0,1.0,1.0,64,64,64,64,54,50
development,beam64_lp00,correct_embedding,489,331091,331091,1.0,1.0,1.0,64,64,55,55,47,48
development,beam64_lp00,correct_embedding,490,100400,100400,1.0,1.0,1.0,64,64,58,58,54,50
development,beam64_lp00,correct_embedding,491,888068,888068,1.0,1.0,1.0,64,64,51,51,41,42
development,beam64_lp00,correct_embedding,492,525247,525247,1.0,1.0,1.0,64,64,17,17,13,14
development,beam64_lp00,correct_embedding,493,314643,314643,1.0,1.0,1.0,64,64,55,55,40,41
development,beam64_lp00,correct_embedding,494,774643,774643,1.0,1.0,1.0,64,64,28,28,24,25
development,beam64_lp00,correct_embedding,495,606227,606227,1.0,1.0,1.0,64,64,51,51,48,49
development,beam64_lp00,correct_embedding,496,866306,866306,1.0,1.0,1.0,64,64,32,32,28,29
development,beam64_lp00,correct_embedding,497,329240,329240,1.0,1.0,1.0,64,64,39,39,35,36
development,beam64_lp00,correct_embedding,498,920871,920871,1.0,1.0,1.0,64,64,58,58,50,50
development,beam64_lp00,correct_embedding,499,257821,257821,1.0,1.0,1.0,64,64,39,39,32,33
